Název části obce;Název ulice;Číslo domovní;PSČ
Dvůr Králové nad Labem;Bezručova;1702;54401
Dvůr Králové nad Labem;Roháčova;1703;54401
Dvůr Králové nad Labem;Roháčova;1704;54401
Dvůr Králové nad Labem;Roháčova;1705;54401
Dvůr Králové nad Labem;Odbojářů;1706;54401
Dvůr Králové nad Labem;Zeyerova;1707;54401
Dvůr Králové nad Labem;Nerudova;1708;54401
Dvůr Králové nad Labem;Na Příčce;1711;54401
Dvůr Králové nad Labem;Zborovská;1712;54401
Dvůr Králové nad Labem;Krátká;1713;54401
Dvůr Králové nad Labem;Husitská;1714;54401
Dvůr Králové nad Labem;5. května;1715;54401
Dvůr Králové nad Labem;Čechova;1716;54401
Dvůr Králové nad Labem;Purkyňova;1717;54401
Dvůr Králové nad Labem;Žirecká;1718;54401
Dvůr Králové nad Labem;Žirecká;1719;54401
Dvůr Králové nad Labem;Luční;1720;54401
Dvůr Králové nad Labem;Sochorova;1721;54401
Dvůr Králové nad Labem;Sochorova;1722;54401
Dvůr Králové nad Labem;Sochorova;1723;54401
Dvůr Králové nad Labem;Sochorova;1724;54401
Dvůr Králové nad Labem;Sochorova;1725;54401
Dvůr Králové nad Labem;Sochorova;1726;54401
Dvůr Králové nad Labem;Sochorova;1727;54401
Dvůr Králové nad Labem;Sochorova;1728;54401
Dvůr Králové nad Labem;Sochorova;1729;54401
Dvůr Králové nad Labem;Sochorova;1730;54401
Dvůr Králové nad Labem;Sochorova;1731;54401
Dvůr Králové nad Labem;Sochorova;1732;54401
Dvůr Králové nad Labem;Sochorova;1733;54401
Dvůr Králové nad Labem;Sochorova;1734;54401
Dvůr Králové nad Labem;Josefa Vágnera;1736;54401
Dvůr Králové nad Labem;Josefa Vágnera;1737;54401
Dvůr Králové nad Labem;Josefa Vágnera;1738;54401
Dvůr Králové nad Labem;Bezručova;1739;54401
Dvůr Králové nad Labem;Bezručova;1740;54401
Dvůr Králové nad Labem;Staškova;1741;54401
Dvůr Králové nad Labem;Husitská;1742;54401
Dvůr Králové nad Labem;Krátká;1743;54401
Dvůr Králové nad Labem;Zborovská;1744;54401
Dvůr Králové nad Labem;Na Příčce;1745;54401
Dvůr Králové nad Labem;Zahradní;1746;54401
Dvůr Králové nad Labem;Tyršova;1747;54401
Dvůr Králové nad Labem;Purkyňova;1748;54401
Dvůr Králové nad Labem;Pod Lesem;1749;54401
Dvůr Králové nad Labem;Antonína Wagnera;1750;54401
Dvůr Králové nad Labem;Thámova;1751;54401
Dvůr Králové nad Labem;Thámova;1752;54401
Dvůr Králové nad Labem;Sochorova;1753;54401
Dvůr Králové nad Labem;Josefa Židka;1754;54401
Dvůr Králové nad Labem;Raisova;1755;54401
Dvůr Králové nad Labem;Smetanova;1756;54401
Dvůr Králové nad Labem;Staškova;1757;54401
Dvůr Králové nad Labem;Josefa Židka;1758;54401
Dvůr Králové nad Labem;Zborovská;1759;54401
Dvůr Králové nad Labem;Sadová;1760;54401
Dvůr Králové nad Labem;Nerudova;1761;54401
Dvůr Králové nad Labem;Spojených národů;1762;54401
Dvůr Králové nad Labem;Fibichova;1763;54401
Dvůr Králové nad Labem;Roháčova;1764;54401
Dvůr Králové nad Labem;Roháčova;1765;54401
Dvůr Králové nad Labem;Poděbradova;1766;54401
Dvůr Králové nad Labem;Rokycanova;1767;54401
Dvůr Králové nad Labem;Vrchlického;1768;54401
Dvůr Králové nad Labem;Zborovská;1770;54401
Dvůr Králové nad Labem;Sadová;1771;54401
Dvůr Králové nad Labem;Kotkova;1772;54401
Dvůr Králové nad Labem;Luční;1773;54401
Dvůr Králové nad Labem;Josefa Vágnera;1774;54401
Dvůr Králové nad Labem;Josefa Vágnera;1775;54401
Dvůr Králové nad Labem;Plk. Švece;1776;54401
Dvůr Králové nad Labem;Tyršova;1777;54401
Dvůr Králové nad Labem;R. A. Dvorského;1778;54401
Dvůr Králové nad Labem;Polní;1779;54401
Dvůr Králové nad Labem;Zborovská;1780;54401
Dvůr Králové nad Labem;Vorlešská;1781;54401
Dvůr Králové nad Labem;Vorlešská;1782;54401
Dvůr Králové nad Labem;Štefánikova;1783;54401
Dvůr Králové nad Labem;Rokycanova;1784;54401
Dvůr Králové nad Labem;Bezručova;1785;54401
Dvůr Králové nad Labem;Alešova;1786;54401
Dvůr Králové nad Labem;Alešova;1787;54401
Dvůr Králové nad Labem;Alešova;1788;54401
Dvůr Králové nad Labem;Alešova;1789;54401
Dvůr Králové nad Labem;Drtinova;1790;54401
Dvůr Králové nad Labem;Husitská;1791;54401
Dvůr Králové nad Labem;Sadová;1792;54401
Dvůr Králové nad Labem;Zahradní;1793;54401
Dvůr Králové nad Labem;Ke Skále;1794;54401
Dvůr Králové nad Labem;Pod Lesem;1795;54401
Dvůr Králové nad Labem;Pod Lesem;1796;54401
Dvůr Králové nad Labem;Rokycanova;1797;54401
Dvůr Králové nad Labem;Poděbradova;1798;54401
Dvůr Králové nad Labem;Kollárova;1799;54401
Dvůr Králové nad Labem;Josefa Vágnera;1800;54401
Dvůr Králové nad Labem;Josefa Vágnera;1801;54401
Dvůr Králové nad Labem;Vančurova;1802;54401
Dvůr Králové nad Labem;Rokycanova;1803;54401
Dvůr Králové nad Labem;Rokycanova;1804;54401
Dvůr Králové nad Labem;Jaroslava Biliny;1805;54401
Dvůr Králové nad Labem;Milady Horákové;1806;54401
Dvůr Králové nad Labem;Zborovská;1807;54401
Dvůr Králové nad Labem;Nerudova;1808;54401
Dvůr Králové nad Labem;Pod Lesem;1809;54401
Dvůr Králové nad Labem;Purkyňova;1810;54401
Dvůr Králové nad Labem;Dobrovského;1811;54401
Dvůr Králové nad Labem;Zahradní;1812;54401
Dvůr Králové nad Labem;Rokycanova;1813;54401
Dvůr Králové nad Labem;Rokycanova;1814;54401
Dvůr Králové nad Labem;Poděbradova;1815;54401
Dvůr Králové nad Labem;Alešova;1816;54401
Dvůr Králové nad Labem;Šafaříkova;1817;54401
Dvůr Králové nad Labem;Šafaříkova;1820;54401
Dvůr Králové nad Labem;Smetanova;1821;54401
Dvůr Králové nad Labem;Čelakovského;1822;54401
Dvůr Králové nad Labem;Na Příčce;1823;54401
Dvůr Králové nad Labem;Polní;1824;54401
Dvůr Králové nad Labem;R. A. Dvorského;1825;54401
Dvůr Králové nad Labem;Preslova;1826;54401
Dvůr Králové nad Labem;Poděbradova;1828;54401
Dvůr Králové nad Labem;Do Lánů;1830;54401
Dvůr Králové nad Labem;Do Lánů;1831;54401
Dvůr Králové nad Labem;Spojených národů;1832;54401
Dvůr Králové nad Labem;Spojených národů;1833;54401
Dvůr Králové nad Labem;Spojených národů;1834;54401
Dvůr Králové nad Labem;Spojených národů;1835;54401
Dvůr Králové nad Labem;Purkyňova;1836;54401
Dvůr Králové nad Labem;Purkyňova;1837;54401
Dvůr Králové nad Labem;Krátká;1838;54401
Dvůr Králové nad Labem;Alešova;1839;54401
Dvůr Králové nad Labem;Alešova;1840;54401
Dvůr Králové nad Labem;Alešova;1841;54401
Dvůr Králové nad Labem;Jiráskova;1842;54401
Dvůr Králové nad Labem;náměstí Odboje;1843;54401
Dvůr Králové nad Labem;Legionářská;1844;54401
Dvůr Králové nad Labem;Sadová;1845;54401
Dvůr Králové nad Labem;Krátká;1846;54401
Dvůr Králové nad Labem;Sadová;1847;54401
Dvůr Králové nad Labem;Polní;1848;54401
Dvůr Králové nad Labem;Dr. Kramáře;1850;54401
Dvůr Králové nad Labem;Raisova;1852;54401
Dvůr Králové nad Labem;Smetanova;1853;54401
Dvůr Králové nad Labem;Alešova;1854;54401
Dvůr Králové nad Labem;Bezručova;1855;54401
Dvůr Králové nad Labem;Nerudova;1856;54401
Dvůr Králové nad Labem;Zborovská;1857;54401
Dvůr Králové nad Labem;Zborovská;1858;54401
Dvůr Králové nad Labem;Zborovská;1859;54401
Dvůr Králové nad Labem;Rooseveltova;1860;54401
Dvůr Králové nad Labem;Leoše Janáčka;1861;54401
Dvůr Králové nad Labem;Leoše Janáčka;1862;54401
Dvůr Králové nad Labem;Borovičky;1863;54401
Dvůr Králové nad Labem;5. května;1865;54401
Dvůr Králové nad Labem;Drtinova;1869;54401
Dvůr Králové nad Labem;Riegrova;1870;54401
Dvůr Králové nad Labem;Husova;1872;54401
Dvůr Králové nad Labem;Purkyňova;1874;54401
Dvůr Králové nad Labem;Zborovská;1875;54401
Dvůr Králové nad Labem;Krátká;1876;54401
Dvůr Králové nad Labem;Zborovská;1877;54401
Dvůr Králové nad Labem;Jaroslava Biliny;1878;54401
Dvůr Králové nad Labem;Milady Horákové;1879;54401
Dvůr Králové nad Labem;Milady Horákové;1880;54401
Dvůr Králové nad Labem;Odbojářů;1881;54401
Dvůr Králové nad Labem;Odbojářů;1882;54401
Dvůr Králové nad Labem;Odbojářů;1883;54401
Dvůr Králové nad Labem;Odbojářů;1884;54401
Dvůr Králové nad Labem;Štefánikova;1888;54401
Dvůr Králové nad Labem;Odbojářů;1889;54401
Dvůr Králové nad Labem;Přemyslova;1890;54401
Dvůr Králové nad Labem;Nová Tyršova;1891;54401
Dvůr Králové nad Labem;Leoše Janáčka;1892;54401
Dvůr Králové nad Labem;Josefa Suka;1893;54401
Dvůr Králové nad Labem;Rybova;1894;54401
Dvůr Králové nad Labem;Městská Podstráň;1896;54401
Dvůr Králové nad Labem;Všehrdova;1897;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1898;54401
Dvůr Králové nad Labem;Slovany;1899;54401
Dvůr Králové nad Labem;Slovany;1900;54401
Dvůr Králové nad Labem;Ke Skále;1901;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1902;54401
Dvůr Králové nad Labem;Jaroslava Biliny;1903;54401
Dvůr Králové nad Labem;Jaroslava Biliny;1904;54401
Dvůr Králové nad Labem;Milady Horákové;1905;54401
Dvůr Králové nad Labem;Milady Horákové;1906;54401
Dvůr Králové nad Labem;Milady Horákové;1907;54401
Dvůr Králové nad Labem;Milady Horákové;1908;54401
Dvůr Králové nad Labem;Pod Slévárnou;1909;54401
Dvůr Králové nad Labem;Pod Slévárnou;1910;54401
Dvůr Králové nad Labem;Pod Slévárnou;1911;54401
Dvůr Králové nad Labem;Pod Slévárnou;1912;54401
Dvůr Králové nad Labem;Pod Slévárnou;1913;54401
Dvůr Králové nad Labem;Pod Slévárnou;1914;54401
Dvůr Králové nad Labem;Pod Slévárnou;1915;54401
Dvůr Králové nad Labem;Pod Slévárnou;1916;54401
Dvůr Králové nad Labem;Pod Slévárnou;1917;54401
Dvůr Králové nad Labem;Roháčova;1918;54401
Dvůr Králové nad Labem;Roháčova;1919;54401
Dvůr Králové nad Labem;Roháčova;1920;54401
Dvůr Králové nad Labem;Pod Safari;1921;54401
Dvůr Králové nad Labem;Pod Safari;1922;54401
Dvůr Králové nad Labem;Pod Safari;1923;54401
Dvůr Králové nad Labem;Pod Safari;1924;54401
Dvůr Králové nad Labem;Pod Safari;1925;54401
Dvůr Králové nad Labem;Pod Safari;1926;54401
Dvůr Králové nad Labem;Pod Safari;1927;54401
Dvůr Králové nad Labem;Pod Safari;1928;54401
Dvůr Králové nad Labem;Pod Safari;1929;54401
Dvůr Králové nad Labem;Pod Safari;1930;54401
Dvůr Králové nad Labem;Školní;1931;54401
Dvůr Králové nad Labem;Jana Žižky;1932;54401
Dvůr Králové nad Labem;Jana Žižky;1933;54401
Dvůr Králové nad Labem;Táboritská;1934;54401
Dvůr Králové nad Labem;Leoše Janáčka;1935;54401
Dvůr Králové nad Labem;Bubeníkova;1936;54401
Dvůr Králové nad Labem;5. května;1937;54401
Dvůr Králové nad Labem;Dr. Kramáře;1938;54401
Dvůr Králové nad Labem;Seifertova;1939;54401
Dvůr Králové nad Labem;Seifertova;1940;54401
Dvůr Králové nad Labem;Seifertova;1941;54401
Dvůr Králové nad Labem;Pod Zoo;1942;54401
Dvůr Králové nad Labem;Pod Zoo;1943;54401
Dvůr Králové nad Labem;Pod Zoo;1944;54401
Dvůr Králové nad Labem;Štefánikova;1945;54401
Dvůr Králové nad Labem;Štefánikova;1946;54401
Dvůr Králové nad Labem;Štefánikova;1947;54401
Dvůr Králové nad Labem;Štefánikova;1948;54401
Dvůr Králové nad Labem;Slovany;1949;54401
Dvůr Králové nad Labem;Sochorova;1950;54401
Dvůr Králové nad Labem;Sochorova;1951;54401
Dvůr Králové nad Labem;Sochorova;1952;54401
Dvůr Králové nad Labem;Sochorova;1953;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1956;54401
Dvůr Králové nad Labem;Tyršova;1957;54401
Dvůr Králové nad Labem;Tyršova;1958;54401
Dvůr Králové nad Labem;Poděbradova;1959;54401
Dvůr Králové nad Labem;Dr. Kramáře;1960;54401
Dvůr Králové nad Labem;Kollárova;1961;54401
Dvůr Králové nad Labem;Kollárova;1962;54401
Dvůr Králové nad Labem;Kollárova;1963;54401
Dvůr Králové nad Labem;Kollárova;1964;54401
Dvůr Králové nad Labem;28. října;1965;54401
Dvůr Králové nad Labem;Husitská;1966;54401
Dvůr Králové nad Labem;Krátká;1967;54401
Dvůr Králové nad Labem;Dr. Kramáře;1968;54401
Dvůr Králové nad Labem;Jaroslava Biliny;1969;54401
Dvůr Králové nad Labem;Milady Horákové;1970;54401
Dvůr Králové nad Labem;Štefánikova;1971;54401
Dvůr Králové nad Labem;Štefánikova;1972;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1973;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1974;54401
Dvůr Králové nad Labem;Ke Skále;1975;54401
Dvůr Králové nad Labem;Klicperova;1976;54401
Dvůr Králové nad Labem;Purkyňova;1977;54401
Dvůr Králové nad Labem;Štefánikova;1978;54401
Dvůr Králové nad Labem;Štefánikova;1979;54401
Dvůr Králové nad Labem;Štefánikova;1980;54401
Dvůr Králové nad Labem;Štefánikova;1981;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1982;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1983;54401
Dvůr Králové nad Labem;Roháčova;1984;54401
Dvůr Králové nad Labem;Roháčova;1985;54401
Dvůr Králové nad Labem;Na Příčce;1986;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1987;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1988;54401
Dvůr Králové nad Labem;nábřeží Benešovo;1989;54401
Dvůr Králové nad Labem;Táboritská;1990;54401
Dvůr Králové nad Labem;Do Lánů;1991;54401
Dvůr Králové nad Labem;Do Lánů;1992;54401
Dvůr Králové nad Labem;Do Lánů;1993;54401
Dvůr Králové nad Labem;Do Lánů;1994;54401
Dvůr Králové nad Labem;Čelakovského;1995;54401
Dvůr Králové nad Labem;Čelakovského;1996;54401
Dvůr Králové nad Labem;Čelakovského;1997;54401
Dvůr Králové nad Labem;Čelakovského;1998;54401
Dvůr Králové nad Labem;Pod Slévárnou;1999;54401
Dvůr Králové nad Labem;Pod Slévárnou;2000;54401
Dvůr Králové nad Labem;Klicperova;2001;54401
Dvůr Králové nad Labem;Slunečná;2002;54401
Dvůr Králové nad Labem;Čelakovského;2003;54401
Dvůr Králové nad Labem;Čelakovského;2004;54401
Dvůr Králové nad Labem;Čelakovského;2005;54401
Dvůr Králové nad Labem;Čelakovského;2006;54401
Dvůr Králové nad Labem;Poděbradova;2007;54401
Dvůr Králové nad Labem;Poděbradova;2008;54401
Dvůr Králové nad Labem;Husitská;2009;54401
Dvůr Králové nad Labem;Nová Tyršova;2010;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2011;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2012;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2013;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2015;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2016;54401
Dvůr Králové nad Labem;Jaroslava Biliny;2017;54401
Dvůr Králové nad Labem;Tyršova;2018;54401
Dvůr Králové nad Labem;Kollárova;2019;54401
Dvůr Králové nad Labem;Nedbalova;2020;54401
Dvůr Králové nad Labem;R. A. Dvorského;2021;54401
Dvůr Králové nad Labem;Čechova;2022;54401
Dvůr Králové nad Labem;Krkonošská;2023;54401
Dvůr Králové nad Labem;Pod Hřištěm;2025;54401
Dvůr Králové nad Labem;Slunečná;2026;54401
Dvůr Králové nad Labem;Husitská;2027;54401
Dvůr Králové nad Labem;Poděbradova;2028;54401
Dvůr Králové nad Labem;Poděbradova;2029;54401
Dvůr Králové nad Labem;Poděbradova;2030;54401
Dvůr Králové nad Labem;Poděbradova;2031;54401
Dvůr Králové nad Labem;Poděbradova;2032;54401
Dvůr Králové nad Labem;Poděbradova;2033;54401
Dvůr Králové nad Labem;Na Vyhlídce;2034;54401
Dvůr Králové nad Labem;Na Vyhlídce;2035;54401
Dvůr Králové nad Labem;Březinova;2036;54401
Dvůr Králové nad Labem;Březinova;2037;54401
Dvůr Králové nad Labem;Březinova;2038;54401
Dvůr Králové nad Labem;Březinova;2039;54401
Dvůr Králové nad Labem;Březinova;2040;54401
Dvůr Králové nad Labem;Březinova;2041;54401
Dvůr Králové nad Labem;Pod Hřištěm;2042;54401
Dvůr Králové nad Labem;Hradecká;2043;54401
Dvůr Králové nad Labem;Fibichova;2044;54401
Dvůr Králové nad Labem;Fibichova;2045;54401
Dvůr Králové nad Labem;Fibichova;2046;54401
Dvůr Králové nad Labem;Fibichova;2047;54401
Dvůr Králové nad Labem;Fibichova;2048;54401
Dvůr Králové nad Labem;Fibichova;2049;54401
Dvůr Králové nad Labem;Fibichova;2050;54401
Dvůr Králové nad Labem;Fibichova;2051;54401
Dvůr Králové nad Labem;Blahoslavova;2052;54401
Dvůr Králové nad Labem;Na Vyhlídce;2053;54401
Dvůr Králové nad Labem;Blahoslavova;2054;54401
Dvůr Králové nad Labem;Nerudova;2055;54401
Dvůr Králové nad Labem;Na Vyhlídce;2056;54401
Dvůr Králové nad Labem;Táboritská;2057;54401
Dvůr Králové nad Labem;Přímá;2058;54401
Dvůr Králové nad Labem;Přímá;2059;54401
Dvůr Králové nad Labem;Přímá;2060;54401
Dvůr Králové nad Labem;R. A. Dvorského;2061;54401
Dvůr Králové nad Labem;Pod Hřištěm;2062;54401
Dvůr Králové nad Labem;Rokycanova;2063;54401
Dvůr Králové nad Labem;Rokycanova;2064;54401
Dvůr Králové nad Labem;Rokycanova;2065;54401
Dvůr Králové nad Labem;Táboritská;2066;54401
Dvůr Králové nad Labem;Slunečná;2067;54401
Dvůr Králové nad Labem;Slunečná;2068;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2069;54401
Dvůr Králové nad Labem;Pod Hřištěm;2070;54401
Dvůr Králové nad Labem;Pod Hřištěm;2071;54401
Dvůr Králové nad Labem;R. A. Dvorského;2072;54401
Dvůr Králové nad Labem;Tyršova;2073;54401
Dvůr Králové nad Labem;R. A. Dvorského;2074;54401
Dvůr Králové nad Labem;R. A. Dvorského;2075;54401
Dvůr Králové nad Labem;R. A. Dvorského;2076;54401
Dvůr Králové nad Labem;R. A. Dvorského;2077;54401
Dvůr Králové nad Labem;Pod Hřištěm;2078;54401
Dvůr Králové nad Labem;Čelakovského;2079;54401
Dvůr Králové nad Labem;R. A. Dvorského;2080;54401
Dvůr Králové nad Labem;R. A. Dvorského;2081;54401
Dvůr Králové nad Labem;Čelakovského;2082;54401
Dvůr Králové nad Labem;Pod Hřištěm;2083;54401
Dvůr Králové nad Labem;Pod Hřištěm;2084;54401
Dvůr Králové nad Labem;Husitská;2085;54401
Dvůr Králové nad Labem;Na Vyhlídce;2086;54401
Dvůr Králové nad Labem;Nerudova;2087;54401
Dvůr Králové nad Labem;Nerudova;2088;54401
Dvůr Králové nad Labem;Macharova;2089;54401
Dvůr Králové nad Labem;Macharova;2090;54401
Dvůr Králové nad Labem;Macharova;2091;54401
Dvůr Králové nad Labem;Macharova;2092;54401
Dvůr Králové nad Labem;Macharova;2093;54401
Dvůr Králové nad Labem;Macharova;2094;54401
Dvůr Králové nad Labem;Macharova;2095;54401
Dvůr Králové nad Labem;Macharova;2096;54401
Dvůr Králové nad Labem;Macharova;2097;54401
Dvůr Králové nad Labem;Rokycanova;2098;54401
Dvůr Králové nad Labem;Rokycanova;2099;54401
Dvůr Králové nad Labem;Rokycanova;2100;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2101;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2102;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2103;54401
Dvůr Králové nad Labem;Slunečná;2104;54401
Dvůr Králové nad Labem;Do Lánů;2105;54401
Dvůr Králové nad Labem;Do Lánů;2106;54401
Dvůr Králové nad Labem;Hradecká;2107;54401
Dvůr Králové nad Labem;Husitská;2108;54401
Dvůr Králové nad Labem;Dr. Kramáře;2109;54401
Dvůr Králové nad Labem;Dr. Kramáře;2110;54401
Dvůr Králové nad Labem;Slunečná;2111;54401
Dvůr Králové nad Labem;Blahoslavova;2112;54401
Dvůr Králové nad Labem;Blahoslavova;2113;54401
Dvůr Králové nad Labem;Zborovská;2114;54401
Dvůr Králové nad Labem;Purkyňova;2115;54401
Dvůr Králové nad Labem;Roháčova;2116;54401
Dvůr Králové nad Labem;Roháčova;2117;54401
Dvůr Králové nad Labem;Roháčova;2118;54401
Dvůr Králové nad Labem;Roháčova;2119;54401
Dvůr Králové nad Labem;Roháčova;2120;54401
Dvůr Králové nad Labem;Roháčova;2121;54401
Dvůr Králové nad Labem;Purkyňova;2123;54401
Dvůr Králové nad Labem;Nerudova;2125;54401
Dvůr Králové nad Labem;F. L. Věka;2126;54401
Dvůr Králové nad Labem;Do Lánů;2127;54401
Dvůr Králové nad Labem;Do Lánů;2128;54401
Dvůr Králové nad Labem;Do Lánů;2129;54401
Dvůr Králové nad Labem;Do Lánů;2130;54401
Dvůr Králové nad Labem;Nová Tyršova;2131;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2132;54401
Dvůr Králové nad Labem;Bratří Čapků;2133;54401
Dvůr Králové nad Labem;Karolíny Světlé;2134;54401
Dvůr Králové nad Labem;Karolíny Světlé;2135;54401
Dvůr Králové nad Labem;Karolíny Světlé;2136;54401
Dvůr Králové nad Labem;Karolíny Světlé;2137;54401
Dvůr Králové nad Labem;Karolíny Světlé;2138;54401
Dvůr Králové nad Labem;Karolíny Světlé;2139;54401
Dvůr Králové nad Labem;Karolíny Světlé;2140;54401
Dvůr Králové nad Labem;Karolíny Světlé;2141;54401
Dvůr Králové nad Labem;Karolíny Světlé;2142;54401
Dvůr Králové nad Labem;Karolíny Světlé;2143;54401
Dvůr Králové nad Labem;Karolíny Světlé;2144;54401
Dvůr Králové nad Labem;Karolíny Světlé;2145;54401
Dvůr Králové nad Labem;Karolíny Světlé;2146;54401
Dvůr Králové nad Labem;Karolíny Světlé;2147;54401
Dvůr Králové nad Labem;Karolíny Světlé;2148;54401
Dvůr Králové nad Labem;Karolíny Světlé;2149;54401
Dvůr Králové nad Labem;Karolíny Světlé;2150;54401
Dvůr Králové nad Labem;Karolíny Světlé;2151;54401
Dvůr Králové nad Labem;R. A. Dvorského;2152;54401
Dvůr Králové nad Labem;Všehrdova;2153;54401
Dvůr Králové nad Labem;Polní;2154;54401
Dvůr Králové nad Labem;Táboritská;2155;54401
Dvůr Králové nad Labem;Táboritská;2156;54401
Dvůr Králové nad Labem;Slovany;2157;54401
Dvůr Králové nad Labem;Slunečná;2158;54401
Dvůr Králové nad Labem;Na Vyhlídce;2159;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2160;54401
Dvůr Králové nad Labem;Nová Tyršova;2161;54401
Dvůr Králové nad Labem;Táboritská;2162;54401
Dvůr Králové nad Labem;Klicperova;2163;54401
Dvůr Králové nad Labem;Husitská;2164;54401
Dvůr Králové nad Labem;Raisova;2165;54401
Dvůr Králové nad Labem;Táboritská;2166;54401
Dvůr Králové nad Labem;Táboritská;2167;54401
Dvůr Králové nad Labem;Slunečná;2168;54401
Dvůr Králové nad Labem;Slunečná;2169;54401
Dvůr Králové nad Labem;Slunečná;2170;54401
Dvůr Králové nad Labem;Slunečná;2171;54401
Dvůr Králové nad Labem;Blahoslavova;2172;54401
Dvůr Králové nad Labem;Slunečná;2173;54401
Dvůr Králové nad Labem;Na Příčce;2174;54401
Dvůr Králové nad Labem;Zborovská;2175;54401
Dvůr Králové nad Labem;Do Lánů;2176;54401
Dvůr Králové nad Labem;Elišky Krásnohorské;2177;54401
Dvůr Králové nad Labem;Do Lánů;2178;54401
Dvůr Králové nad Labem;F. L. Věka;2179;54401
Dvůr Králové nad Labem;J. Šlitra;2180;54401
Dvůr Králové nad Labem;Smetanova;2181;54401
Dvůr Králové nad Labem;Slunečná;2182;54401
Dvůr Králové nad Labem;Slunečná;2183;54401
Dvůr Králové nad Labem;Slunečná;2184;54401
Dvůr Králové nad Labem;Slunečná;2185;54401
Dvůr Králové nad Labem;Slunečná;2186;54401
Dvůr Králové nad Labem;Slunečná;2187;54401
Dvůr Králové nad Labem;Roháčova;2188;54401
Dvůr Králové nad Labem;Roháčova;2189;54401
Dvůr Králové nad Labem;Roháčova;2190;54401
Dvůr Králové nad Labem;Nová Tyršova;2192;54401
Dvůr Králové nad Labem;Nedbalova;2193;54401
Dvůr Králové nad Labem;5. května;2194;54401
Dvůr Králové nad Labem;5. května;2195;54401
Dvůr Králové nad Labem;5. května;2196;54401
Dvůr Králové nad Labem;5. května;2197;54401
Dvůr Králové nad Labem;5. května;2198;54401
Dvůr Králové nad Labem;5. května;2199;54401
Dvůr Králové nad Labem;5. května;2200;54401
Dvůr Králové nad Labem;5. května;2201;54401
Dvůr Králové nad Labem;5. května;2202;54401
Dvůr Králové nad Labem;5. května;2203;54401
Dvůr Králové nad Labem;5. května;2204;54401
Dvůr Králové nad Labem;5. května;2205;54401
Dvůr Králové nad Labem;Na Vyhlídce;2206;54401
Dvůr Králové nad Labem;Na Vyhlídce;2207;54401
Dvůr Králové nad Labem;Na Vyhlídce;2208;54401
Dvůr Králové nad Labem;Na Vyhlídce;2209;54401
Dvůr Králové nad Labem;Roháčova;2210;54401
Dvůr Králové nad Labem;Zborovská;2211;54401
Dvůr Králové nad Labem;Krátká;2212;54401
Dvůr Králové nad Labem;Zborovská;2213;54401
Dvůr Králové nad Labem;Čechova;2214;54401
Dvůr Králové nad Labem;Blahoslavova;2215;54401
Dvůr Králové nad Labem;Nerudova;2216;54401
Dvůr Králové nad Labem;Slunečná;2217;54401
Dvůr Králové nad Labem;nábřeží Benešovo;2218;54401
Dvůr Králové nad Labem;Borovičky;2219;54401
Dvůr Králové nad Labem;F. L. Věka;2221;54401
Dvůr Králové nad Labem;F. L. Věka;2222;54401
Dvůr Králové nad Labem;F. L. Věka;2223;54401
Dvůr Králové nad Labem;Slunečná;2224;54401
Dvůr Králové nad Labem;Slunečná;2225;54401
Dvůr Králové nad Labem;Slunečná;2226;54401
Dvůr Králové nad Labem;Slunečná;2227;54401
Dvůr Králové nad Labem;Slunečná;2228;54401
Dvůr Králové nad Labem;Slunečná;2229;54401
Dvůr Králové nad Labem;Zeyerova;2230;54401
Dvůr Králové nad Labem;Krkonošská;2231;54401
Dvůr Králové nad Labem;Kotkova;2233;54401
Dvůr Králové nad Labem;Zeyerova;2234;54401
Dvůr Králové nad Labem;17. listopadu;2235;54401
Dvůr Králové nad Labem;17. listopadu;2236;54401
Dvůr Králové nad Labem;Josefa Suka;2237;54401
Dvůr Králové nad Labem;Nová Tyršova;2238;54401
Dvůr Králové nad Labem;Bratří Čapků;2239;54401
Dvůr Králové nad Labem;Na Vyhlídce;2240;54401
Dvůr Králové nad Labem;Na Vyhlídce;2241;54401
Dvůr Králové nad Labem;Zborovská;2242;54401
Dvůr Králové nad Labem;Dukelská;2243;54401
Dvůr Králové nad Labem;Dukelská;2244;54401
Dvůr Králové nad Labem;Dukelská;2245;54401
